"Product ID";Imagen;Nombre;Referencia;Categoría;"Precio (imp. excl.)";"Precio (imp. incl.)";Cantidad;Estado;Posición
9401;https://subirananadons.com/18985/contenedor-de-pañales-dropy-beige.jpg;"Contenedor de pañales Dropy Beige";150019;"Pañales y contenedores pañales";41.314050;49.99;-5;1
9459;https://subirananadons.com/19323/contenedor-de-pañales-dropy-green.jpg;"Contenedor de pañales Dropy Green";150026;"Pañales y contenedores pañales";41.314050;49.99;-5;1
9471;https://subirananadons.com/19376/contenedor-de-pañales-dropy-white.jpg;"Contenedor de pañales Dropy White";150002;"Pañales y contenedores pañales";41.314050;49.99;-3;1
9490;https://subirananadons.com/19465/contenedor-de-pañales-dropy-taupe.jpg;"Contenedor de pañales Dropy Taupe";150033;"Pañales y contenedores pañales";41.314050;49.99;-4;1
9597;https://subirananadons.com/19931/camisón-de-maternidad-talla-l-negro.jpg;"Camisón de maternidad talla L Negro";602100;"Basicos hospital";41.314050;49.99;0;1
9624;https://subirananadons.com/20068/camisón-de-maternidad-talla-s-negro.jpg;"Camisón de maternidad talla S Negro";602100;"Basicos hospital";41.314050;49.99;0;1
9556;https://subirananadons.com/19780/sombrilla-yoyo-negro.jpg;"Sombrilla Yoyo Negro";yoyo;Varios;41.322314;50;-1;1
9315;https://subirananadons.com/18570/sábana-60-sky-blanco.jpg;"Sábana 60 Sky blanco";T.060.RB.01;Sábanas;42.644628;51.6;0;1
9647;https://subirananadons.com/20184/sábana-60-ginko-gris.jpg;"Sábana 60 Ginko Gris";T60.G.17;Sábanas;42.644628;51.6;0;1
9648;https://subirananadons.com/20186/sábana-60-ginko-verde.jpg;"Sábana 60 Ginko Verde";T60.GV.17;Sábanas;42.644628;51.6;0;1
9649;https://subirananadons.com/20188/sábana-60-cielo-menta.jpg;"Sábana 60 Cielo Menta";T60.TCM.14;Sábanas;42.975207;52;0;1
9732;https://subirananadons.com/20551/sábana-60-cielo-rosa.jpg;"Sábana 60 Cielo Rosa";T60.TCR.12;Sábanas;42.975207;52;0;1
9516;https://subirananadons.com/19570/sábana-60-starry-night.jpg;"Sábana 60 Starry Night";"B41 90 401";Sábanas;43.801653;53;-1;1
9785;https://subirananadons.com/20887/sábana-60-luna.jpg;"Sábana 60 Luna";"B41 260 50";Sábanas;43.801653;53;0;1
9786;https://subirananadons.com/20889/sábana-60-forest.jpg;"Sábana 60 Forest";"B41 989 00";Sábanas;43.801653;53;0;1
9796;https://subirananadons.com/20936/sábana-70-sunshine.jpg;"Sábana 60 Sunshine";"B41 603 00";Sábanas;43.801653;53;0;1
9657;https://subirananadons.com/20215/manta-borrego-luigi.jpg;"Manta Borrego Luigi";1010031000000;Mantas;44.462810;53.8;0;1
9797;https://subirananadons.com/20938/funda-nórdica-60-loup.jpg;"Funda nórdica 60 Loup";B301;"Funda Nórdica";44.834711;54.25;0;1
9798;https://subirananadons.com/20939/funda-nórdica-60-confetty-ivory.jpg;"Funda nórdica 60 Confetty Ivory";B301;"Funda Nórdica";44.834711;54.25;0;1
9323;https://subirananadons.com/18620/bandolera-de-rejilla-quokkababy-menta.jpg;"Bandolera de rejilla Quokkababy Menta";QBBAN-DENIM;"Fulares y bandoleras";45.371901;54.9;0;1
9429;https://subirananadons.com/19153/organizador-joolz-sandy-taupe.jpg;"Organizador Joolz Sandy Taupe";560033;Bolsas;45.413223;54.95;-1;1
9380;https://subirananadons.com/18886/flexi-bath-xl-arena.jpg;"Flexi Bath XL Arena";328801;"Bañeras y soportes";48.760331;59;0;1
9423;https://subirananadons.com/19123/fular-elástico-de-modal-love-and-carry-biscuit.jpg;"Fular elástico de Modal  Love and Carry Biscuit";LC450;"Fulares y bandoleras";48.760331;59;-2;1
9504;https://subirananadons.com/19516/fular-elástico-de-modal-love-and-carry-muscat.jpg;"Fular elástico de Modal  Love and Carry Muscat";LC450;"Fulares y bandoleras";48.760331;59;0;1
9583;https://subirananadons.com/19887/baby-set-terracotta.jpg;"Baby Set Terracotta";159320;Tronas;48.760331;59;-1;1
9603;https://subirananadons.com/19974/fular-elástico-de-modal-love-and-carry-masala.jpg;"Fular elástico de Modal  Love and Carry Masala";LC456;"Fulares y bandoleras";48.760331;59;0;1
9538;https://subirananadons.com/19678/protector-60-gris-claro.jpg;"Protector 60 Gris Claro";PC.060.05;Protectores;49.504132;59.9;0;1
9433;https://subirananadons.com/19170/organizador-stroller-bag-negro.jpg;"Organizador Stroller Bag Negro";7043880;Bolsas;49.545455;59.95;-6;1
9434;https://subirananadons.com/19176/bolsa-isotérmica-croco-papaya.jpg;"Bolsa isotérmica Croco Papaya";7133826;"Botes y fiambreras";49.545455;59.95;-1;1
9520;https://subirananadons.com/19599/bolso-cambiador-tote-acolchado-negro.jpg;"Bolso cambiador Tote acolchado Negro";7043990;"Bolsas maternales";49.545455;59.95;-1;1
9600;https://subirananadons.com/19943/organizador-stroller-bag-arena.jpg;"Organizador Stroller Bag Arena";7043889;Bolsas;49.545455;59.95;0;1
9836;https://subirananadons.com/21083/plástico-de-lluvia-bugaboo-fox-5.jpg;"Plástico de lluvia Bugaboo Fox 5";230540ZW01;Varios;49.545455;59.95;0;1
9267;https://subirananadons.com/18349/sábana-60-hojas.jpg;"Sábana 70 Hojas";T60.CT.17;Sábanas;52.066116;63;-1;1
9360;https://subirananadons.com/18774/sábana-7080-lisa-crudo-orgánico.jpg;"Sábana 70/80 lisa Crudo orgánico";T.070.LIS.17;Sábanas;52.066116;63;0;1
9400;https://subirananadons.com/18981/relleno-nórdico-60-aloe-vera-ros.jpg;"Relleno nórdico 60 Aloe Vera Ros";TE1167;"Funda Nórdica";52.892562;64;0;1
9800;https://subirananadons.com/20945/protector-60-starry-night.jpg;"Protector 60 Starry Night";"B311 904 01";Protectores;52.892562;64;0;1
9273;https://subirananadons.com/18377/cambiador-confetti-arena.jpg;"Cambiador Confetti Arena";3223839;"Cambiadores y fundas";53.677686;64.95;-1;1
9332;https://subirananadons.com/18659/cambiador-lalee-arena.jpg;"Cambiador Lalee Arena";3229679;"Cambiadores y fundas";53.677686;64.95;0;1
9500;https://subirananadons.com/19497/sábana-70-sunshine.jpg;"Sábana 70 Sunshine";"B42 603 00";Sábanas;53.719008;65;-1;1
9856;https://subirananadons.com/21188/sábana-70-forest.jpg;"Sábana 70 Forest";"B42 989 00";Sábanas;53.719008;65;0;1
9858;https://subirananadons.com/21191/sábana-70-starry-night.jpg;"Sábana 70 Starry Night";"B42 90 401";Sábanas;53.719008;65;0;1
9396;https://subirananadons.com/18975/funda-nórdica-60-liso-linen.jpg;"Funda nórdica 60 Liso Linen";TE1152;"Funda Nórdica";54.545455;66;0;1
9378;https://subirananadons.com/18877/flexi-bath-bundle-transparente-arena.jpg;"Flexi Bath Bundle Arena";328803;"Bañeras y soportes";57.024793;69;-3;1
9418;https://subirananadons.com/19091/peppa-pig-first-light.jpg;"Peppa Pig First Light";DB30PP;"Luces y decoración";57.024793;69;0;1
9656;https://subirananadons.com/20209/snoopy-first-light.jpg;"Snoopy First Light";DB30SP;"Luces y decoración";57.024793;69;0;1
9664;https://subirananadons.com/20243/flexi-bath-bundle-azul-océano.jpg;"Flexi Bath Bundle Azul Océano";328803;"Bañeras y soportes";57.024793;69;-1;1
9665;https://subirananadons.com/20246/flexi-bath-bundle-lavanda.jpg;"Flexi Bath Bundle Lavanda";328803;"Bañeras y soportes";57.024793;69;0;1
9667;https://subirananadons.com/20255/flexi-bath-xl-mickey-celebration.jpg;"Flexi Bath XL Mickey Celebration";328801;"Bañeras y soportes";57.024793;69;0;1
9790;https://subirananadons.com/20907/colchoneta-integral-bugaboo-de-confort-doble-rojo-cereza.jpg;"Colchoneta integral Bugaboo de confort doble Rojo Cereza";100038014;Colchonetas;57.809917;69.95;0;1
9833;https://subirananadons.com/21067/colchoneta-integral-bugaboo-de-confort-doble-moon-grey.jpg;"Colchoneta integral Bugaboo de confort doble Moon Grey";100038014;Colchonetas;57.809917;69.95;0;1
9621;https://subirananadons.com/20046/bolso-mommy-club-polipiel-marrón.jpg;"Bolso Mommy Club Polipiel Marrón";CWMCSLBR;Bolsas;57.851240;70;0;1
9622;https://subirananadons.com/20054/bolso-mommy-club-canvas-verde.jpg;"Bolso Mommy Club Canvas Verde";CWMCSCGR;Bolsas;57.851240;70;0;1
9623;https://subirananadons.com/20063/bolso-mommy-club-polipiel-negro.jpg;"Bolso Mommy Club Polipiel Negro";CWMCSLBL;Bolsas;57.851240;70;0;1
9268;https://subirananadons.com/18354/asiento-de-tela-para-hamaca-balance-soft-jersey-beigegris.jpg;"Asiento de tela para hamaca Balance Soft Jersey Beige/Gris";010183;Hamacas;61.900826;74.9;-1;1
9492;https://subirananadons.com/19473/asiento-de-tela-para-hamaca-bliss-pétalo-acolchado-rosa-palo.jpg;"Asiento de tela para hamaca Bliss Pétalo acolchado Rosa Palo";012322;Hamacas;61.900826;74.9;0;1
9457;https://subirananadons.com/19977/saco-capazo-capucha-interior-bambula-crema-anaïs.jpg;"Saco Capazo capucha interior Bambula crema Anaïs";9702301000000;"Sacos capazo y g.0";62.727273;75.9;-1;1
9274;https://subirananadons.com/18378/pack-nórdico-protector-90x50-sena-grismostaza.jpg;"Pack nórdico + protector 90x50 Sena Gris/Mostaza";TECNP90X50SEGRM;"Funda Nórdica";62.809917;76;0;1
9397;https://subirananadons.com/18976/protector-60-liso-malva.jpg;"Protector 60 Liso Malva";TE1026;Protectores;62.809917;76;-1;1
9467;https://subirananadons.com/19359/pack-nórdico-protector-90x50-sena-gris.jpg;"Pack nórdico + protector 90x50 Sena Gris";TECNP90X50SEGRM;"Funda Nórdica";62.809917;76;0;1
9477;https://subirananadons.com/19400/funda-nórdica-6070-libélulas.jpg;"Funda nórdica 60/70 Libélulas";FN60/70.H.17;"Funda Nórdica";64.380165;77.9;0;1
9304;https://subirananadons.com/18507/saco-capazo-buba-paper-boat.jpg;"Saco capazo Buba Paper Boat";"B044 405 00";"Sacos capazo y g.0";64.462810;78;0;1
9322;https://subirananadons.com/18614/saco-capazo-buba-sunshine.jpg;"Saco capazo Buba Sunshine";"B044 255 70";"Sacos capazo y g.0";64.462810;78;-4;1
9329;https://subirananadons.com/18648/saco-capazo-buba-waffle-curry.jpg;"Saco capazo Buba Waffle Curry";"B044 255 70";"Sacos capazo y g.0";64.462810;78;-2;1
9479;https://subirananadons.com/19407/saco-capazo-buba-luna.jpg;"Saco capazo Buba Luna";"B044 255 70";"Sacos capazo y g.0";64.462810;78;-1;1
9483;https://subirananadons.com/19424/saco-capazo-buba-forest.jpg;"Saco capazo Buba Forest";"B044 255 70";"Sacos capazo y g.0";64.462810;78;-1;1
9485;https://subirananadons.com/19437/saco-capazo-buba-starry-night.jpg;"Saco capazo Buba Starry Night";"B044 255 70";"Sacos capazo y g.0";64.462810;78;-1;1
9680;https://subirananadons.com/20308/portabebés-wildride-dirty-desert.jpg;"Portabebés Wildride Dirty Desert";WR2510033;"Fulares y bandoleras";65.289255;79;0;1
9681;https://subirananadons.com/20315/portabebés-wildride-negro.jpg;"Portabebés Wildride Negro";WR2510003;"Fulares y bandoleras";65.289255;79;0;1
9682;https://subirananadons.com/20325/portabebés-wildride-fern.jpg;"Portabebés Wildride Fern";WR2510036;"Fulares y bandoleras";65.289255;79;0;1
9683;https://subirananadons.com/20331/portabebés-wildride-beige.jpg;"Portabebés Wildride Beige";WR2510009;"Fulares y bandoleras";65.289255;79;0;1
9684;https://subirananadons.com/20340/portabebés-wildride-iron.jpg;"Portabebés Wildride Iron";WR2510009;"Fulares y bandoleras";65.289255;79;0;1
9661;https://subirananadons.com/20227/bolso-walk-luigi.jpg;"Bolso Walk Luigi";1010021001000;Bolsas;66.115702;80;0;1
9460;https://subirananadons.com/19576/cambiador-blando-softy-green.jpg;"Cambiador blando Softy Green";145053;"Cambiadores y fundas";70.247934;85;-3;1
9518;https://subirananadons.com/19590/cambiador-blando-softy-taupe.jpg;"Cambiador blando Softy Taupe";145053;"Cambiadores y fundas";70.247934;85;0;1
9789;https://subirananadons.com/20900/cambiador-de-fibras-naturales.jpg;"Cambiador de fibras naturales";JA02;"Cambiadores y fundas";71.074380;86;0;1
9350;https://subirananadons.com/18769/kit-colecho-cuna-tesori-120x60.jpg;"Kit Colecho cuna Tesori 120x60";KCOL120X60;"Cuna, colecho y moisés";71.900826;87;0;1
9480;https://subirananadons.com/19411/barrera-baby-dan-asta-negro.jpg;"Barrera Baby Dan Asta Negro";500874;"Barandillas de escalera";73.471074;88.9;0;1
9686;https://subirananadons.com/20348/portabebés-wildride-lino-arena.jpg;"Portabebés Wildride Lino Arena";WR2510050;"Fulares y bandoleras";73.553719;89;0;1
9727;https://subirananadons.com/20538/portabebés-wildride-leopardo-gris.jpg;"Portabebés Wildride Leopardo Gris";WR2510006;"Fulares y bandoleras";73.553719;89;0;1
9359;https://subirananadons.com/18766/protector-6070-waves-arena.jpg;"Protector 60/70 Waves Arena";2323780;Protectores;74.338843;89.95;0;1
9542;https://subirananadons.com/19699/bolso-cambiador-acolchado-negro.jpg;"Bolso cambiador acolchado Negro";7043600;"Bolsas maternales";74.338843;89.95;0;1
9791;https://subirananadons.com/20914/thule-baby-supporter.jpg;"Thule Baby Supporter";20201518;Varios;74.338843;89.95;0;1
9487;https://subirananadons.com/19451/nido-niu-starry-night.jpg;"Nido Niu Starry Night";B4740500;"Cojín nido";75.206612;91;-1;1
9495;https://subirananadons.com/19480/nido-sunshine.jpg;"Nido Sunshine";"B47 255 01";"Cojín nido";75.206612;91;-2;1
9424;https://subirananadons.com/19129/pieza-cambiador-cómoda-ros.jpg;"Pieza cambiador cómoda Ros";3594N;Mobiliario;76.033058;92;-2;1
9303;https://subirananadons.com/18499/bicicleta-equilibrio-manu-verde-topmark.jpg;"Bicicleta Equilibrio Manu Verde Topmark";T6078GN0122;Varios;78.504132;94.99;0;1
9650;https://subirananadons.com/20192/bolso-maternal-luigi.jpg;"Bolso maternal Luigi";1010031000000;"Bolsas maternales";82.561983;99.9;-3;1
9831;https://subirananadons.com/21061/bolso-maternal-etna.jpg;"Bolso maternal Etna";930031300;"Bolsas maternales";82.561983;99.9;0;1
9843;https://subirananadons.com/21105/bolso-maternal-emily.jpg;"Bolso maternal Emily";920030000;"Bolsas maternales";82.561983;99.9;0;1
9330;https://subirananadons.com/18654/capota-ventilada-bugaboo-donkey-verde-grisáceo.jpg;"Capota ventilada Bugaboo Donkey Dune Taupe";S001261D3022;Capotas;82.603306;99.95;0;1
9432;https://subirananadons.com/19162/capota-bugaboo-fox-5-blanco-niebla.jpg;"Capota Bugaboo Fox 5 Blanco Niebla";100167014;Capotas;82.603306;99.95;-1;1
9835;https://subirananadons.com/21077/capota-ventilada-bugaboo-fox-5-moon-grey.jpg;"Capota ventilada Bugaboo Fox 5 Moon Grey";100221005;Capotas;82.603306;99.95;0;1
9481;https://subirananadons.com/19453/alfombra-de-actividades-lalee-arena.jpg;"Alfombra de actividades Lalee Arena";4123629;"Alfombras de actividades";90.867769;109.95;0;1
9740;https://subirananadons.com/20593/alfombra-de-actividades-tiny-farm-verde.jpg;"Alfombra de actividades Tiny Farm Verde";4153553;"Alfombras de actividades";90.867769;109.95;0;1
9271;https://subirananadons.com/18372/colchón-volana-mini-90x50.jpg;"Colchón Volana 90x50";volana;"Colchones y protectores";98.347107;119;-1;1
9668;https://subirananadons.com/20552/intercomunicador-digimonitor-35-compact.jpg;"Intercomunicador Digimonitor 3.5"" Compact";89626;Intercomunicadores;98.347107;119;-5;1
9377;https://subirananadons.com/18871/bolso-joolz-sandy-taupe.jpg;"Bolso Joolz Sandy Taupe";560050;Bolsas;99.132231;119.95;-1;1
9497;https://subirananadons.com/19490/bolso-mochila-joolz-andy-taupe.jpg;"Bolso mochila Joolz andy Taupe";560050;Bolsas;99.132231;119.95;0;1
9792;https://subirananadons.com/21029/thule-chariot-infant-sling.jpg;"Thule Chariot Infant Sling";20201531;Varios;99.132231;119.95;0;1
9419;https://subirananadons.com/19100/miffy-star-light.jpg;"Miffy Star Light";SL50MFF;"Luces y decoración";106.611570;129;0;1
9511;https://subirananadons.com/19557/newborn-set-nomi-negroarena-grisáceo.jpg;"Newborn set Nomi Negro/Arena Grisáceo";625906;Tronas;106.611570;129;-1;1
9301;https://subirananadons.com/18490/saco-joolz-hazel-brown.jpg;"Saco Joolz Hazel Brown";560211;"Sacos silla";107.396693;129.95;0;1
9793;https://subirananadons.com/20919/alfombra-de-actividades-mr-lion.jpg;"Alfombra de actividades Mr. Lion";24-862;"Alfombras de actividades";107.429752;129.99;-1;1
9813;https://subirananadons.com/20990/alfombra-de-actividades-mr-dino.jpg;"Alfombra de actividades Mr. Dino";24-862;"Alfombras de actividades";107.429752;129.99;0;1
9420;https://subirananadons.com/19109/mr-maria-lia-lamp.jpg;"Mr. Maria Lia Lamp";;"Luces y decoración";107.438017;130;0;1
9462;https://subirananadons.com/19336/pack-funda-nórdica-60-protector-happy.jpg;"Pack funda nórdica 60 + protector Happy";"E35 602 00";"Funda Nórdica";117.272727;141.9;0;1
9607;https://subirananadons.com/19986/pack-funda-nórdica-60-protector-cosmos-rosa.jpg;"Pack funda nórdica 60 + protector Cosmos Rosa";"E35 771 70";"Funda Nórdica";117.272727;141.9;0;1
9448;https://subirananadons.com/19263/mochila-portabebés-e-carrier-silver-diamond.jpg;"Mochila portabebés E-Carrier Silver Diamond";ecarriergreen;Mochilas;123.884298;149.9;-5;1
9455;https://subirananadons.com/19305/mochila-portabebés-e-carrier-taupe-leaves.jpg;"Mochila portabebés E-Carrier Taupe Leaves";ecarriergreen;Mochilas;123.884298;149.9;-1;1
9784;https://subirananadons.com/20881/mochila-portabebés-one-love-and-carry-forest.jpg;"Mochila portabebés One Love and Carry Forest";LC581;Mochilas;127.272727;154;0;1
9373;https://subirananadons.com/18857/pack-funda-nórdica-protector-mr-tender.jpg;"Pack funda nórdica + protector Mr. Tender";"E36 403 00";"Funda Nórdica";128.842975;155.9;-1;1
9363;https://subirananadons.com/18802/silla-para-bicicleta-thule-yepp-2-maxi-azul-egeo.jpg;"Silla para bicicleta Thule Yepp 2 maxi Azul Egeo";12021303;"Silla para bici";132.190081;159.95;0;1
9534;https://subirananadons.com/19669/pack-funda-nórdica-60-protector-relleno-forest.jpg;"Pack Funda nórdica 60 + protector + relleno Forest";"B27 989 00";"Funda Nórdica";133.057851;161;0;1
9713;https://subirananadons.com/20555/intercomunicador-digimonitor-5-hd.jpg;"Intercomunicador Digimonitor 5"" HD";89627;Intercomunicadores;139.669421;169;0;1
9848;https://subirananadons.com/21128/pack-saco-de-invierno-y-guantes-nuna-caviar-dark.jpg;"Pack saco de invierno y guantes Nuna Caviar Dark";"pack nuna";"Sacos silla";139.669421;169;0;1
9517;https://subirananadons.com/19574/pack-funda-nórdica-60-protector-relleno-starry-night.jpg;"Pack Funda nórdica 60 + protector + relleno Starry Night";"B27 255 01";"Funda Nórdica";141.322314;171;-1;1
9351;https://subirananadons.com/18734/pack-nórdico-protector-120x60-sena-verde-botella.jpg;"Pack nórdico + protector 120x60 Sena Verde Botella";TECNP90X50SEVEB;"Funda Nórdica";149.586777;181;0;1
9857;https://subirananadons.com/21190/pack-funda-nórdica-70-protector-relleno-forest.jpg;"Pack Funda nórdica 70 + protector + relleno Forest";"B28 989 00";"Funda Nórdica";153.719008;186;0;1
9344;https://subirananadons.com/18709/trona-stokke-clikk-blanco.jpg;"Trona Stokke Clikk Blanco";552004;Tronas;156.198347;189;0;1
9812;https://subirananadons.com/20986/pack-funda-nórdica-70-protector-relleno-sunshine.jpg;"Pack Funda nórdica 70 + protector + relleno Sunshine";"B28 603 00";"Funda Nórdica";159.917355;193.5;0;1
9454;https://subirananadons.com/19300/capazo-silla-gemelar-venttwin-moon.jpg;"Capazo silla gemelar Venttwin Moon";N1021;Gemelos;164.462810;199;0;1
9701;https://subirananadons.com/20438/sacaleches-elvie-stride-2.jpg;"Sacaleches Elvie Stride 2";EVEB0121;"Extractores de leche";164.462810;199;0;1
9310;https://subirananadons.com/18533/hamaca-bliss-pétalo-acolchado-arena.jpg;"Hamaca Bliss Pétalo acolchado Arena";006021;Hamacas;165.206612;199.9;-2;1
9382;https://subirananadons.com/18891/hamaca-balance-soft-tri-fabric-beige-claro.jpg;"Hamaca Balance Soft Tri-Fabric Beige Claro";005130;Hamacas;165.206612;199.9;-3;1
9587;https://subirananadons.com/19899/hamaca-balance-soft-tri-fabric-gris-oscuro.jpg;"Hamaca Balance Soft Tri-Fabric Gris Oscuro";005130;Hamacas;165.206612;199.9;-2;1
9746;https://subirananadons.com/20636/joie-i-traver-signature-sandstone.jpg;"Joie I-Traver Signature Sandstone";C1903BASDS000;"Grup 2-3";165.247934;199.95;0;1
9747;https://subirananadons.com/20644/joie-i-traver-signature-ebony.jpg;"Joie I-Traver Signature Ebony";C1903BAEBN000;"Grup 2-3";165.247934;199.95;0;1
9748;https://subirananadons.com/20656/joie-i-traver-signature-evergreen.jpg;"Joie I-Traver Signature Evergreen";C1903BAEVG000;"Grup 2-3";165.247934;199.95;0;1
9781;https://subirananadons.com/20853/steadi-r129-shale.jpg;"Steadi R129 Shale";C2115BASHA000;"Grupo 0-1";165.247934;199.95;0;1
9291;https://subirananadons.com/18436/somnia-grey-melange.jpg;"Somnia Grey Melange";ESMIGRPLSO;"Cunas de viaje";165.280992;199.99;-2;1
9808;https://subirananadons.com/20972/trona-living-space-sand.jpg;"Trona Living Space Sand";Living;Tronas;197.520661;239;0;1
9743;https://subirananadons.com/20611/silla-bugaboo-turtle-air-by-nuna-negro.jpg;"Silla Bugaboo Turtle Air by Nuna Negro";S002789005;"Grupo 0+";205.785124;249;0;1
9298;https://subirananadons.com/18470/tripp-trapp-terracota.jpg;"Tripp Trapp Terracotta";100101;Tronas;214.049587;259;-2;1
9510;https://subirananadons.com/19548/trona-nomi-naturalnegro.jpg;"Trona Nomi Natural/Negro";626504;Tronas;214.049587;259;-1;1
9776;https://subirananadons.com/20815/capazo-joolz-hub-2-sage-green.jpg;"Capazo Joolz Hub 2 Sage Green";100001;Cochecitos;214.049587;259;0;1
9829;https://subirananadons.com/21054/capazo-joolz-aer-navy-blue.jpg;"Capazo Joolz Aer+ Navy Blue";309020;Cochecitos;214.049587;259;0;1
9349;https://subirananadons.com/18772/cuna-tesori-120x60.jpg;"Cuna Tesori 120x60";LTESBL;"Cuna, colecho y moisés";222.314050;269;-4;1
9685;https://subirananadons.com/20379/pack-tripp-trapp-blanqueada-baby-set-blanco.jpg;"Pack Tripp Trapp Blanqueada + Baby Set Blanco";684700;Tronas;247.107438;299;-1;1
9697;https://subirananadons.com/20385/pack-tripp-trapp-natural-baby-set-negro.jpg;"Pack Tripp Trapp Natural + Baby Set Negro";684500;Tronas;247.107438;299;0;1
9714;https://subirananadons.com/20462/pack-tripp-trapp-terracotta-baby-set-negro.jpg;"Pack Tripp Trapp Terracotta + Baby Set Negro";684500;Tronas;247.107438;299;0;1
9729;https://subirananadons.com/20544/pack-tripp-trapp-natural-baby-set-terracotta.jpg;"Pack Tripp Trapp Natural + Baby Set Terracotta";684500;Tronas;247.107438;299;-1;1
9782;https://subirananadons.com/20858/pack-tripp-trapp-natural-baby-set-blanco.jpg;"Pack Tripp Trapp Natural + Baby Set Blanco";684500;Tronas;247.107438;299;0;1
9364;https://subirananadons.com/18809/capazo-thule-black.jpg;"Capazo Thule Black";20110754;Cochecitos;247.892562;299.95;0;1
9810;https://subirananadons.com/20979/pack-tripp-trapp-natural-baby-set-blanco-bandeja-blanca.jpg;"Pack Tripp Trapp Natural + Baby Set Blanco + Bandeja Blanca";684500;Tronas;271.900826;329;0;1
9458;https://subirananadons.com/19317/cómoda-box-con-zócalo-y-6-cajones.jpg;"Cómoda BOX con zócalo y 6 cajones";8939Z;Mobiliario;322.314050;390;-1;1
9819;https://subirananadons.com/21008/pack-tripp-trapp-natural-newborn-baby-set-blanco.jpg;"Pack Tripp Trapp Natural + Newborn + Baby Set Blanco";684500;Tronas;329.752066;399;0;1
9550;https://subirananadons.com/19752/cuna-luxor-colecho-120x60.jpg;"Cuna Luxor Colecho 120x60";8950;Mobiliario;375.206612;454;0;1
9270;https://subirananadons.com/18367/minicuna-doco-90x50-blanconatural-colchón-téxtil-sena-grismostaza.jpg;"Minicuna Doco 90x50 Blanco/Natural + colchón + téxtil Sena Gris/Mostaza";VMIDOCBLSGR;"Cuna, colecho y moisés";376.033058;455;0;1
9289;https://subirananadons.com/18427/minicuna-doco-90x50-blanconatural-colchón-téxtil-sena-verde-menta.jpg;"Minicuna Doco 90x50 Blanco/Natural + colchón + téxtil Sena Verde Menta";VMIDOCBLSGR;"Cuna, colecho y moisés";376.033058;455;-1;1
9299;https://subirananadons.com/18476/joolz-aer-hazel-brown.jpg;"Joolz Aer+ Hazel Brown";309020;"Sillas de paseo";379.338843;459;0;1
9592;https://subirananadons.com/19921/silla-de-paseo-butterfly-desert-taupe.jpg;"Silla de paseo Butterfly Desert Taupe";PV005047;"Sillas de paseo";379.338843;459;0;1
9809;https://subirananadons.com/20975/cuna-lago-140x70.jpg;"Cuna Lago 140x70";140LAC;Mobiliario;388.429752;470;0;1
9780;https://subirananadons.com/20843/joie-i-harbour-signature-ebony-i-base-encore.jpg;"Joie i-Harbour Signature Ebony + i-Base Encore";I2104ABEBN000;"Grupo 0-1";413.181818;499.95;0;1
9854;https://subirananadons.com/21176/joie-i-spin-xl-signature-eclipse.jpg;"Joie i-Spin XL Signature Eclipse";C2205ABECL000;"Grupo 0-1-2-3";413.181818;499.95;0;1
9855;https://subirananadons.com/21185/joie-i-prodigi-signature-eclipse.jpg;"Joie i-Prodigi Signature Eclipse";C2103ABECL000;"Grup 0-1-2";413.181818;499.95;0;1
9453;https://subirananadons.com/19289/silla-gemelar-venttwin-moon.jpg;"Silla gemelar Venttwin Moon";N9411;Gemelos;495.041322;599;0;1
9528;https://subirananadons.com/19639/cuna-doco-120x60-blanco-colchón-téxtil-sena-verde-menta.jpg;"Cuna Doco 120x60 Blanco + colchón + téxtil Sena Verde Menta";LDOCBLNASGR;"Cuna, colecho y moisés";533.057851;645;0;1
9414;https://subirananadons.com/19961/axkid-minikid-4-tar.jpg;"Axkid Minikid 4 Tar";AX22150216;"Grup 0-1-2";537.107438;649.9;0;1
9415;https://subirananadons.com/19957/axkid-minikid-4-granite-melange.jpg;"Axkid Minikid 4 Granite Melange";AX22150221;"Grup 0-1-2";537.107438;649.9;0;1
9281;https://subirananadons.com/18401/cuna-doco-style-120x60-blanconatural-colchón-téxtil-sena-verde-botella.jpg;"Cuna Doco Style 120x60 Blanco/Natural + colchón + téxtil Sena Verde Botella";LDOCBLNANVEA;"Cuna, colecho y moisés";574.380165;695;0;1
9300;https://subirananadons.com/18484/joolz-aer-hazel-brown-capazo.jpg;"Joolz Aer+ Hazel Brown + capazo";309020;Cochecitos;593.388430;718;0;1
9443;https://subirananadons.com/19229/joolz-hub-2-space-black.jpg;"Joolz Hub 2 Space Black";100001;Cochecitos;660.330579;799;0;1
9316;https://subirananadons.com/18621/bugaboo-dragonfly-negronegro-medianocheazul-horizonte.jpg;"Bugaboo Dragonfly Negro/Negro Medianoche/Azul Horizonte";PV006720;Cochecitos;701.652893;849;0;1
9852;https://subirananadons.com/21156/axkid-one3-arctic-mist-grey.jpg;"Axkid ONE3+ Arctic Mist Grey";AX25120239;"Grup 0-1-2";702.396694;849.9;0;1
9442;https://subirananadons.com/19218/joolz-hub-2-space-black.jpg;"Joolz Hub 2 Space Black + capazo";100001;Cochecitos;874.380165;1058;-1;1
9670;https://subirananadons.com/20278/joolz-hub-2-sage-green-capazo.jpg;"Joolz Hub 2 Sage Green + capazo";100003;Cochecitos;874.380165;1058;0;1
